db_path,table_name,test_category,query,model,AI_answer,SQL_query,failed_attempts,note,valid_efficiency_score,cell_precision,cell_recall,execution_accuracy,tuple_cardinality,tuple_constraint,tuple_order
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Select only the column `name` from `monuments`. Sort it in descending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT `name` FROM `monuments` ORDER BY `name` DESC LIMIT 5,3,"{
  ""table_name"": ""monuments"",
  ""ordered_entries"": [
    {
      ""name"": ""Acropolis of Athens""
    },
    {
      ""name"": ""Alhambra""
    },
    {
      ""name"": ""Angkor Wat""
    },
    {
      ""name"": ""Atomium""
    },
    {
      ""name"": ""Big Ben""
    }
  ]
}",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Select only the column `country` from `monuments`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Australia'], ['Belgium'], ['Brazil'], ['Canada'], ['Cambodia']]",SELECT `country` FROM `monuments` ORDER BY `country` ASC LIMIT 5,0,,0.0,1.0,1.0,1.0,1.0,1.0,0.95
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Select only the column `country` from `monuments`. Sort it in descending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['United Kingdom'], ['United Kingdom'], ['United Arab Emirates'], ['USA'], ['USA']]",SELECT `country` FROM `monuments` ORDER BY `country` DESC LIMIT 5,0,,0.0,1.0,1.0,1.0,1.0,0.333,1.0
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Select only the column `height_m` from `monuments`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT `height_m` FROM `monuments` ORDER BY `height_m` ASC LIMIT 5,3,"{
  ""table_name"": ""monuments"",
  ""ordered_entries"": [
    {
      ""country"": ""United Kingdom""
    },
    {
      ""country"": ""United Kingdom""
    },
    {
      ""country"": ""United Arab Emirates""
    },
    {
      ""country"": ""USA""
    },
    {
      ""country"": ""USA""
    }
  ]
}",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Select only the column `height_m` from `monuments`. Sort it in descending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[828.0], [553.3], [330.0], [2430.0], [172.5]]",SELECT `height_m` FROM `monuments` ORDER BY `height_m` DESC LIMIT 5,0,,0.0,1.0,1.0,1.0,1.0,1.0,0.7
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Select only the column `year_built` from `monuments`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[-2560], [-221], [-300], [-447], [-2500]]",SELECT `year_built` FROM `monuments` ORDER BY `year_built` ASC LIMIT 5,0,,0.0,1.0,1.0,1.0,1.0,1.0,0.5
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Select only the column `year_built` from `monuments`. Sort it in descending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT `year_built` FROM `monuments` ORDER BY `year_built` DESC LIMIT 5,3,"{
  ""table_name"": ""monuments"",
  ""ordered_entries"": [
    {
      ""year_built"": -2560
    },
    {
      ""year_built"": -221
    },
    {
      ""year_built"": -300
    },
    {
      ""year_built"": -447
    },
    {
      ""year_built"": -2500
    }
  ]
}",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Select only the column `material` from `monuments`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['brick'], ['brick'], ['copper'], ['iron'], ['limestone']]",SELECT `material` FROM `monuments` ORDER BY `material` ASC LIMIT 5,0,,0.0,0.5,0.5,0.0,1.0,0.5,1.0
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Select only the column `material` from `monuments`. Sort it in descending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['wood'], ['tuff'], ['travertine'], ['stone'], ['steel']]",SELECT `material` FROM `monuments` ORDER BY `material` DESC LIMIT 5,0,,0.0,0.8,1.0,0.0,1.0,0.75,1.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,"List the top 5 rows from the table `movies`, sorted by the column `Oscars won` in ascending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Pulp Fiction', 1994, 'Quentin Tarantino', 'Crime', 154, 1], ['Casablanca', 1942, 'Michael Curtiz', 'Romance', 102, 3], ['The Godfather', 1972, 'Francis Ford Coppola', 'Drama', 175, 3], ['Parasite', 2019, 'Bong Joon-ho', 'Thriller', 132, 4], ['Inception', 2010, 'Christopher Nolan', 'Sci-Fi', 148, 4]]",SELECT * FROM `movies` ORDER BY `Oscars won` ASC LIMIT 5,2,,0.0,0.643,0.667,0.0,1.0,0.6,0.75
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,"List the top 5 rows from the table `movies`, sorted by the column `Oscars won` in descending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Titanic', 1997, 'James Cameron', 'Romance', 195, 11], ['The Lord of the Rings: The Return of the King', 2003, 'Peter Jackson', 'Fantasy', 201, 11], ['The English Patient', 1996, 'Anthony Minghella', 'Romance', 162, 9], ['The Godfather Part II', 1974, 'Francis Ford Coppola', 'Drama', 202, 6], ['Forrest Gump', 1994, 'Robert Zemeckis', 'Drama', 142, 6]]",SELECT * FROM `movies` ORDER BY `Oscars won` DESC LIMIT 5,0,,0.0,0.654,0.63,0.0,1.0,0.6,1.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,"List the top 5 rows from the table `movies`, sorted by the column `Title` in ascending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['12 Years a Slave', 2013, 'Steve McQueen', 'Historical', 134, 3], ['American Beauty', 1999, 'Sam Mendes', 'Drama', 122, 5], ['Argo', 2012, 'Ben Affleck', 'Thriller', 120, 3], ['Birdman', 2014, 'Alejandro G. Iñárritu', 'Comedy-Drama', 119, 4], ['Casablanca', 1942, 'Michael Curtiz', 'Romance', 102, 3]]",SELECT * FROM `movies` ORDER BY `Title` ASC LIMIT 5,2,,0.0,1.0,1.0,1.0,1.0,1.0,1.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,"List the top 5 rows from the table `movies`, sorted by the column `Title` in descending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Titanic', 1997, 'James Cameron', 'Romance', 195, 11], ['The Shape of Water', 2017, 'Guillermo del Toro', 'Fantasy', 123, 4], ['The Silence of the Lambs', 1991, 'Jonathan Demme', 'Thriller', 118, 5], ['The Lord of the Rings: The Return of the King', 2003, 'Peter Jackson', 'Fantasy', 201, 11], ['The Godfather Part II', 1974, 'Francis Ford Coppola', 'Drama', 202, 6]]",SELECT * FROM `movies` ORDER BY `Title` DESC LIMIT 5,0,,0.0,1.0,1.0,1.0,1.0,1.0,0.95
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,"List the top 5 rows from the table `movies`, sorted by the column `Year` in ascending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT * FROM `movies` ORDER BY `Year` ASC LIMIT 5,3,"```
{
  ""table_name"": ""movies"",
  ""ordered_entries"": [
    {
      ""Title"": ""Titanic"",
      ""Year"": 1997,
      ""Director"": ""James Cameron"",
      ""Genre"": ""Romance"",
      ""Duration"": 195,
      ""Oscars won"": 11
    },
    {
      ""Title"": ""The Shape of Water"",
      ""Year"": 2017,
      ""Director"": ""Guillermo del Toro"",
      ""Genre"": ""Fantasy"",
      ""Duration"": 123,
      ""Oscars won"": 4
    },
    {
      ""Title"": ""The Silence of the Lambs"",
      ""Year"": 1991,
      ""Director"": ""Jonathan Demme"",
      ""Genre"": ""Thriller"",
      ""Duration"": 118,
      ""Oscars won"": 5
    },
    {
      ""Title"": ""The Lord of the Rings: The Return of the King"",
      ""Year"": 2003,
      ""Director"": ""Peter Jackson"",
      ""Genre"": ""Fantasy"",
      ""Duration"": 201,
      ""Oscars won"": 11
    },
    {
      ""Title"": ""The Godfather Part II"",
      ""Year"": 1974,
      ""Director"": ""Francis Ford Coppola"",
      ""Genre"": ""Drama"",
      ""Duration"": 202,
      ""Oscars won"": 6
    }
  ]
}
```",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,"List the top 5 rows from the table `movies`, sorted by the column `Year` in descending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Parasite', 2019, 'Bong Joon-ho', 'Thriller', 132, 4], ['La La Land', 2016, 'Damien Chazelle', 'Musical', 128, 6], ['The Shape of Water', 2017, 'Guillermo del Toro', 'Fantasy', 123, 4], ['Birdman', 2014, 'Alejandro G. Iñárritu', 'Comedy-Drama', 119, 4], ['Argo', 2012, 'Ben Affleck', 'Thriller', 120, 3]]",SELECT * FROM `movies` ORDER BY `Year` DESC LIMIT 5,1,,0.0,0.852,0.821,0.0,1.0,0.8,0.9
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,"List the top 5 rows from the table `movies`, sorted by the column `Duration` in ascending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['The Artist', 2011, 'Michel Hazanavicius', 'Comedy-Drama', 100, 5], ['Casablanca', 1942, 'Michael Curtiz', 'Romance', 102, 3], ['The Shape of Water', 2017, 'Guillermo del Toro', 'Fantasy', 123, 4], ['No Country for Old Men', 2007, 'Ethan & Joel Coen', 'Thriller', 122, 4], ['American Beauty', 1999, 'Sam Mendes', 'Drama', 122, 5]]",SELECT * FROM `movies` ORDER BY `Duration` ASC LIMIT 5,0,,0.0,0.519,0.5,0.0,1.0,0.4,1.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,"List the top 5 rows from the table `movies`, sorted by the column `Duration` in descending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['The Lord of the Rings: The Return of the King', 2003, 'Peter Jackson', 'Fantasy', 201, 11], ['The Godfather Part II', 1974, 'Francis Ford Coppola', 'Drama', 202, 6], ['The Godfather', 1972, 'Francis Ford Coppola', 'Drama', 175, 3], ['Titanic', 1997, 'James Cameron', 'Romance', 195, 11], [""Schindler's List"", 1993, 'Steven Spielberg', 'Historical', 195, 7]]",SELECT * FROM `movies` ORDER BY `Duration` DESC LIMIT 5,2,,0.0,1.0,1.0,1.0,1.0,1.0,0.8
data/categorical_simple_eng.sqlite,movies,ORDERBY-ADVANCED,"Compute the sum of the columns Year, Duration for each row in `movies`. Sort all rows in ascending order by this sum and return the first 5 rows.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT * FROM `movies` ORDER BY `Year` + `Duration` ASC LIMIT 5,3,"{
  ""table_name"": ""movies"",
  ""ordered_entries"": [
    {
      ""Title"": ""The Lord of the Rings: The Return of the King"",
      ""Year"": 2003,
      ""Director"": ""Peter Jackson"",
      ""Genre"": ""Fantasy"",
      ""Duration"": 201,
      ""Oscars won"": 11
    },
    {
      ""Title"": ""The Godfather Part II"",
      ""Year"": 1974,
      ""Director"": ""Francis Ford Coppola"",
      ""Genre"": ""Drama"",
      ""Duration"": 202,
      ""Oscars won"": 6
    },
    {
      ""Title"": ""The Godfather"",
      ""Year"": 1972,
      ""Director"": ""Francis Ford Coppola"",
      ""Genre"": ""Drama"",
      ""Duration"": 175,
      ""Oscars won"": 3
    },
    {
      ""Title"": ""Titanic"",
      ""Year"": 1997,
      ""Director"": ""James Cameron"",
      ""Genre"": ""Romance"",
      ""Duration"": 195,
      ""Oscars won"": 11
    },
    {
      ""Title"": ""Schindler's List"",
      ""Year"": 1993,
      ""Director"": ""Steven Spielberg"",
      ""Genre"": ""Historical"",
      ""Duration"": 195,
      ""Oscars won"": 7
    }
  ]
}",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-ADVANCED,"Compute the sum of the columns Year, Duration for each row in `movies`. Sort all rows in descending order by this sum and return the first 5 rows.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['The Godfather Part II', 1974, 'Francis Ford Coppola', 'Drama', 202, 6, 1976], ['The Lord of the Rings: The Return of the King', 2003, 'Peter Jackson', 'Fantasy', 201, 11, 2004], ['The English Patient', 1996, 'Anthony Minghella', 'Romance', 162, 9, 1758], [""Schindler's List"", 1993, 'Steven Spielberg', 'Historical', 195, 7, 1788], ['Titanic', 1997, 'James Cameron', 'Romance', 195, 11, 1792]]",SELECT * FROM `movies` ORDER BY `Year` + `Duration` DESC LIMIT 5,0,,0.0,0.688,0.786,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,movies,ORDERBY-ADVANCED,"Compute the sum of the columns Duration, Oscars won for each row in `movies`. Sort all rows in ascending order by this sum and return the first 5 rows.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT * FROM `movies` ORDER BY `Duration` + `Oscars won` ASC LIMIT 5,3,"```
{
  ""table_name"": ""movies"",
  ""ordered_entries"": [
    {
      ""Title"": ""The Godfather Part II"",
      ""Year"": 1974,
      ""Director"": ""Francis Ford Coppola"",
      ""Genre"": ""Drama"",
      ""Duration"": 202,
      ""Oscars won"": 6,
      ""Sum"": 1976
    },
    {
      ""Title"": ""The Lord of the Rings: The Return of the King"",
      ""Year"": 2003,
      ""Director"": ""Peter Jackson"",
      ""Genre"": ""Fantasy"",
      ""Duration"": 201,
      ""Oscars won"": 11,
      ""Sum"": 2004
    },
    {
      ""Title"": ""The English Patient"",
      ""Year"": 1996,
      ""Director"": ""Anthony Minghella"",
      ""Genre"": ""Romance"",
      ""Duration"": 162,
      ""Oscars won"": 9,
      ""Sum"": 1758
    },
    {
      ""Title"": ""Schindler's List"",
      ""Year"": 1993,
      ""Director"": ""Steven Spielberg"",
      ""Genre"": ""Historical"",
      ""Duration"": 195,
      ""Oscars won"": 7,
      ""Sum"": 1788
    },
    {
      ""Title"": ""Titanic"",
      ""Year"": 1997,
      ""Director"": ""James Cameron"",
      ""Genre"": ""Romance"",
      ""Duration"": 195,
      ""Oscars won"": 11,
      ""Sum"": 1792
    }
  ]
}
```",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-ADVANCED,"Compute the sum of the columns Duration, Oscars won for each row in `movies`. Sort all rows in descending order by this sum and return the first 5 rows.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT * FROM `movies` ORDER BY `Duration` + `Oscars won` DESC LIMIT 5,3,"```
{
  ""table_name"": ""movies"",
  ""ordered_entries"": [
    {
      ""Title"": ""The Godfather Part II"",
      ""Year"": 1974,
      ""Director"": ""Francis Ford Coppola"",
      ""Genre"": ""Drama"",
      ""Duration"": 202,
      ""Oscars won"": 6,
      ""Sum"": 1976
    },
    {
      ""Title"": ""The Lord of the Rings: The Return of the King"",
      ""Year"": 2003,
      ""Director"": ""Peter Jackson"",
      ""Genre"": ""Fantasy"",
      ""Duration"": 201,
      ""Oscars won"": 11,
      ""Sum"": 2004
    },
    {
      ""Title"": ""The English Patient"",
      ""Year"": 1996,
      ""Director"": ""Anthony Minghella"",
      ""Genre"": ""Romance"",
      ""Duration"": 162,
      ""Oscars won"": 9,
      ""Sum"": 1758
    },
    {
      ""Title"": ""Schindler's List"",
      ""Year"": 1993,
      ""Director"": ""Steven Spielberg"",
      ""Genre"": ""Historical"",
      ""Duration"": 195,
      ""Oscars won"": 7,
      ""Sum"": 1788
    },
    {
      ""Title"": ""Titanic"",
      ""Year"": 1997,
      ""Director"": ""James Cameron"",
      ""Genre"": ""Romance"",
      ""Duration"": 195,
      ""Oscars won"": 11,
      ""Sum"": 1792
    }
  ]
}
```",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-ADVANCED,"Compute the sum of the columns Year, Oscars won for each row in `movies`. Sort all rows in ascending order by this sum and return the first 5 rows.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Casablanca', 1942, 'Michael Curtiz', 'Romance', 102, 3], ['The Silence of the Lambs', 1991, 'Jonathan Demme', 'Thriller', 118, 5], ['12 Years a Slave', 2013, 'Steve McQueen', 'Historical', 134, 3], ['The Artist', 2011, 'Michel Hazanavicius', 'Comedy-Drama', 100, 5], ['Argo', 2012, 'Ben Affleck', 'Thriller', 120, 3]]",SELECT * FROM `movies` ORDER BY `Year` + `Oscars won` ASC LIMIT 5,2,,0.0,0.462,0.444,0.0,1.0,0.4,1.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-ADVANCED,"Compute the sum of the columns Year, Oscars won for each row in `movies`. Sort all rows in descending order by this sum and return the first 5 rows.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['The Lord of the Rings: The Return of the King', 2003, 'Peter Jackson', 'Fantasy', 201, 11, 2014], ['Titanic', 1997, 'James Cameron', 'Romance', 195, 11, 2008], ['The English Patient', 1996, 'Anthony Minghella', 'Romance', 162, 9, 2005], ['The Godfather Part II', 1974, 'Francis Ford Coppola', 'Drama', 202, 6, 1980], ['The Godfather', 1972, 'Francis Ford Coppola', 'Drama', 175, 3, 1975]]",SELECT * FROM `movies` ORDER BY `Year` + `Oscars won` DESC LIMIT 5,2,,0.0,0.161,0.179,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,movies,ORDERBY-ADVANCED,"Compute the sum of the columns Year, Duration, Oscars won for each row in `movies`. Sort all rows in ascending order by this sum and return the first 5 rows.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Casablanca', 1942, 'Michael Curtiz', 'Romance', 102, 3], ['The Artist', 2011, 'Michel Hazanavicius', 'Comedy-Drama', 100, 5], ['La La Land', 2016, 'Damien Chazelle', 'Musical', 128, 6], ['Parasite', 2019, 'Bong Joon-ho', 'Thriller', 132, 4], ['12 Years a Slave', 2013, 'Steve McQueen', 'Historical', 134, 3]]",SELECT * FROM `movies` ORDER BY `Year` + `Duration` + `Oscars won` ASC LIMIT 5,1,,0.0,0.517,0.536,0.0,1.0,0.4,1.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-ADVANCED,"Compute the sum of the columns Year, Duration, Oscars won for each row in `movies`. Sort all rows in descending order by this sum and return the first 5 rows.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT * FROM `movies` ORDER BY `Year` + `Duration` + `Oscars won` DESC LIMIT 5,3,"```
{
  ""table_name"": ""movies"",
  ""ordered_entries"": [
    {
      ""Title"": ""Casablanca"",
      ""Year"": 1942,
      ""Director"": ""Michael Curtiz"",
      ""Genre"": ""Romance"",
      ""Duration"": 102,
      ""Oscars won"": 3
    },
    {
      ""Title"": ""The Artist"",
      ""Year"": 2011,
      ""Director"": ""Michel Hazanavicius"",
      ""Genre"": ""Comedy-Drama"",
      ""Duration"": 100,
      ""Oscars won"": 5
    },
    {
      ""Title"": ""La La Land"",
      ""Year"": 2016,
      ""Director"": ""Damien Chazelle"",
      ""Genre"": ""Musical"",
      ""Duration"": 128,
      ""Oscars won"": 6
    },
    {
      ""Title"": ""Parasite"",
      ""Year"": 2019,
      ""Director"": ""Bong Joon-ho"",
      ""Genre"": ""Thriller"",
      ""Duration"": 132,
      ""Oscars won"": 4
    },
    {
      ""Title"": ""12 Years a Slave"",
      ""Year"": 2013,
      ""Director"": ""Steve McQueen"",
      ""Genre"": ""Historical"",
      ""Duration"": 134,
      ""Oscars won"": 3
    }
  ]
}
```",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-PROJECT,Select only the column `Duration` from `movies`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[100], [102], [113], [118], [119]]",SELECT `Duration` FROM `movies` ORDER BY `Duration` ASC LIMIT 5,1,,0.0,1.0,1.0,1.0,1.0,1.0,1.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-PROJECT,Select only the column `Duration` from `movies`. Sort it in descending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT `Duration` FROM `movies` ORDER BY `Duration` DESC LIMIT 5,3,"{
  ""table_name"": ""movies"",
  ""ordered_entries"": [
    {
      ""Duration"": 100
    },
    {
      ""Duration"": 102
    },
    {
      ""Duration"": 113
    },
    {
      ""Duration"": 118
    },
    {
      ""Duration"": 119
    }
  ]
}",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-PROJECT,Select only the column `Title` from `movies`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['12 Years a Slave'], ['American Beauty'], ['Argo'], ['Birdman'], ['Casablanca']]",SELECT `Title` FROM `movies` ORDER BY `Title` ASC LIMIT 5,0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-PROJECT,Select only the column `Title` from `movies`. Sort it in descending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['The Silence of the Lambs'], ['The Shape of Water'], ['The Godfather Part II'], ['The Godfather'], ['The English Patient']]",SELECT `Title` FROM `movies` ORDER BY `Title` DESC LIMIT 5,0,,0.0,0.6,0.6,0.0,1.0,0.6,1.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-PROJECT,Select only the column `Oscars won` from `movies`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT `Oscars won` FROM `movies` ORDER BY `Oscars won` ASC LIMIT 5,3,"{
  ""table_name"": ""movies"",
  ""ordered_entries"": [
    {
      ""Title"": ""The Silence of the Lambs""
    },
    {
      ""Title"": ""The Shape of Water""
    },
    {
      ""Title"": ""The Godfather Part II""
    },
    {
      ""Title"": ""The Godfather""
    },
    {
      ""Title"": ""The English Patient""
    }
  ]
}",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-PROJECT,Select only the column `Oscars won` from `movies`. Sort it in descending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[11], [11], [9], [8], [7]]",SELECT `Oscars won` FROM `movies` ORDER BY `Oscars won` DESC LIMIT 5,1,,0.0,1.0,1.0,1.0,1.0,1.0,1.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-PROJECT,Select only the column `Director` from `movies`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT `Director` FROM `movies` ORDER BY `Director` ASC LIMIT 5,3,"{
  ""table_name"": ""movies"",
  ""ordered_entries"": [
    {
      ""Oscars won"": 11
    },
    {
      ""Oscars won"": 11
    },
    {
      ""Oscars won"": 9
    },
    {
      ""Oscars won"": 8
    },
    {
      ""Oscars won"": 7
    }
  ]
}",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-PROJECT,Select only the column `Director` from `movies`. Sort it in descending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Steve McQueen'], ['Sam Mendes'], ['Rob Marshall'], ['Robert Zemeckis'], ['Ridley Scott']]",SELECT `Director` FROM `movies` ORDER BY `Director` DESC LIMIT 5,0,,0.0,0.8,0.8,0.0,1.0,0.8,0.9
data/categorical_simple_eng.sqlite,movies,ORDERBY-PROJECT,Select only the column `Year` from `movies`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[1942], [1972], [1974], [1991], [1993]]",SELECT `Year` FROM `movies` ORDER BY `Year` ASC LIMIT 5,0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-PROJECT,Select only the column `Year` from `movies`. Sort it in descending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT `Year` FROM `movies` ORDER BY `Year` DESC LIMIT 5,3,"{
  ""table_name"": ""movies"",
  ""ordered_entries"": [
    {
      ""Year"": 1942
    },
    {
      ""Year"": 1972
    },
    {
      ""Year"": 1974
    },
    {
      ""Year"": 1991
    },
    {
      ""Year"": 1993
    }
  ]
}",0.0,0.0,0.0,0.0,0.0,0.0,0.0
