db_path,table_name,test_category,query,model,AI_answer,SQL_query,failed_attempts,execution_type,valid_efficiency_score,cell_precision,cell_recall,execution_accuracy,tuple_cardinality,tuple_constraint,tuple_order,num_tables,total_columns,total_rows,total_numeric_columns,total_categorical_columns,avg_columns_per_table,avg_rows_per_table,avg_numeric_categorical_ratio,avg_unique_vals,max_unique_vals,avg_data_sparsity,num_columns,num_rows,num_numeric_columns,num_categorical_columns,numeric_categorical_ratio,num_selected_columns,num_order_columns,limit_value,syntax_complexity,has_where,has_group_by,has_having,has_order_by,has_limit,has_distinct,has_join,has_subquery,has_union,has_aggregation,query_complexity,text_length,num_tokens,num_words,num_nouns,num_verbs,num_adjectives,num_entities,num_clauses,avg_sentence_length,keyword_score,semantic_complexity,token_prompt_count
data/db_music_cut_300.sqlite,tracks,ORDERBY-ADVANCED,"Join `tracks` with `albums` on `album_id`. Sort all rows by the columns track_id, all_time_rank, tiktok_posts in descending order, and return the first 5 rows.",gemini-2.5-pro,"[[27, 'STAY (with Justin Bieber)', 'USSM12103949', 26, 27, 266.3, 3107100349.0, 78.0, 1256973582.0, 7485966.0, 1, 'STAY - Single', '09-07-2021', 25], [26, 'Beat Automotivo Tan Tan Tan Viral', 'BXWEH2200054', 25, 26, 268.1, 7382759.0, 35.0, 4233958.0, 37621885.0, 0, 'Beat Automotivo Tan Tan Tan Viral', '24-05-2022', 24], [25, 'Future', 'RUA1H2415548', 24, 25, 277.5, 487291925.0, 82.0, 116347040.0, 9453333.0, 0, 'Future', '10-01-2024', 23], [24, ""TEXAS HOLD 'EM"", 'USSM12401302', 23, 24, 278.9, 426700979.0, 86.0, 35724356.0, 1470500.0, 1, 'Future', '10-01-2024', 23], [23, 'Danza Kuduro - Cover', 'TCJPA2445163', 22, 23, 279.0, 1655575417.0, 82.0, 116347040.0, 2755903.0, 1, ""TEXAS HOLD 'EM"", '10-02-2024', 22]]","SELECT * FROM `tracks` AS T1 JOIN `albums` AS T2 ON T1.`album_id` = T2.`album_id` ORDER BY T1.`track_id`, T1.`all_time_rank`, T1.`tiktok_posts` DESC LIMIT 5",0,normal,0.0,0.065,0.064,0.0,1.0,0.0,0.5,1,11,27,9,2,11.0,27.0,4.5,22.272727272727273,27,0.0505050505050505,11,27,9,2,4.5,11,6,5.0,18.3,False,False,False,True,True,False,True,False,False,False,0.3048580293496449,159,35,19,7,3,1,3,0,17.5,3,0.3906174004077911,2407
data/db_music.sqlite,albums,ORDERBY-SINGLE,"Join all records from table `albums` with table `artists` on column `artist_id`, then list the top 5 rows sorted by `album_id` in ascending order.",gemini-2.5-flash,"[[1, 'Million Dollar Baby - Single', '26-04-2024', 1, 'Tommy Richman', '21-03-2000'], [2, 'Not Like Us', '04-05-2024', 2, 'Kendrick Lamar', '17-06-1987'], [3, 'I like the way you kiss me', '19-03-2024', 3, 'Artemas', '23-09-1999'], [4, 'Flowers - Single', '12-01-2023', 4, 'Miley Cyrus', '23-11-1992'], [5, 'Houdini', '31-05-2024', 5, 'Eminem', '17-10-1972']]",SELECT * FROM `albums` AS T1 JOIN `artists` AS T2 ON T1.`artist_id` = T2.`artist_id` ORDER BY T1.`album_id` ASC LIMIT 5,0,,0.0,1.0,1.0,0.0,1.0,0.0,0.5,1,4,4110,2,2,4.0,4110.0,1.0,2916.5,4110,0.0,4,4110,2,2,1.0,4,2,5.0,13.6,False,False,False,True,True,False,True,False,False,False,0.3753364757061005,146,34,21,8,4,1,2,0,34.0,4,0.4684118926525116,129638
data/db_music.sqlite,albums,ORDERBY-SINGLE,"Join all records from table `albums` with table `artists` on column `artist_id`, then list the top 5 rows sorted by `album_id` in descending order.",gemini-2.5-flash,"[[4110, 'Me Acostumbre (feat. Bad Bunny)', '11-04-2017', 420, 'Boy Spyce', '01-01-2001'], [4109, 'November Top 10 Songs', '08-11-2016', 406, 'Coldplay', '01-09-1996'], [4108, 'Dil Meri Na Sune (From ""Genius"")', '27-07-2018', 1339, 'Tom Grennan', '08-06-1995'], [4107, 'For the Last Time', '05-09-2017', 798, 'Dhvani Bhanushali', '22-03-1998'], [4106, 'ýýýýýýýýýýýý (ýýýýýýýýýýýýýýýý ýýýýýýýýýýýý) [prod. by wex & heysubr]', '03-05-2024', 2000, 'BUSHIDO ZHO', '01-01-1970']]",SELECT * FROM `albums` AS T1 JOIN `artists` AS T2 ON T1.`artist_id` = T2.`artist_id` ORDER BY T1.`album_id` DESC LIMIT 5,0,,0.0,0.667,0.667,0.0,1.0,0.0,0.5,1,4,4110,2,2,4.0,4110.0,1.0,2916.5,4110,0.0,4,4110,2,2,1.0,4,2,5.0,13.6,False,False,False,True,True,False,True,False,False,False,0.3756118611812592,147,34,21,8,4,1,2,0,34.0,4,0.4727965295314789,129638
data/db_music.sqlite,albums,ORDERBY-SINGLE,"Join all records from table `albums` with table `artists` on column `artist_id`, then list the top 5 rows sorted by `title` in descending order.",gemini-2.5-flash,"[[997, 'Zarzour', '26-04-2024', 1967, 'SHAUN', '01-01-1970'], [182, 'Whatever', '19-01-2024', 144, 'Bryson Tiller', '02-01-1993'], [183, 'Whatever She Wants', '13-02-2024', 145, 'BENNETT', '03-08-1926'], [150, 'Whatever You Want', '01-01-2020', 149, 'GAYLE', '09-01-1951'], [204, 'What It Is (Versions)', '17-03-2023', 161, 'Armani White', '12-09-1944']]",SELECT * FROM `albums` AS T1 JOIN `artists` AS T2 ON T1.`artist_id` = T2.`artist_id` ORDER BY T1.`title` DESC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,4,4110,2,2,4.0,4110.0,1.0,2916.5,4110,0.0,4,4110,2,2,1.0,4,2,5.0,13.6,False,False,False,True,True,False,True,False,False,False,0.3794375325679779,144,34,22,9,4,1,1,0,34.0,4,0.4509383141994476,129637
data/db_music.sqlite,albums,ORDERBY-ADVANCED,"Join all records from table `albums` with table `artists` on column `artist_id`, then list the top 5 rows sorted by `release_date (dd-mm-yyyy)` in ascending order.",gemini-2.5-flash,"[[624, ""george ezra songs to play when the sun's out"", '23-02-1685', 624, 'George Ezra', '23-02-1685'], [343, 'Essential Classics, Vol. 166: Bing Crosby', '21-03-1685', 343, 'Sebastian Yatra', '21-03-1685'], [1376, 'What A Man Gotta Do', '11-12-1890', 1376, 'Carlos Agassi', '11-12-1890'], [753, 'Essential Classics, Vol. 143: Mongo Santamaria', '19-12-1915', 753, 'Edith Whiskers', '19-12-1915'], [1585, 'ýýdith Piaf Essentials : The Greatest Hits of the Most Popular French Singer', '19-12-1915', 1585, 'ýýdith Piaf', '19-12-1915']]",SELECT * FROM `albums` AS T1 JOIN `artists` AS T2 ON T1.`artist_id` = T2.`artist_id` ORDER BY T1.`release_date (dd-mm-yyyy)` ASC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,4,4110,2,2,4.0,4110.0,1.0,2916.5,4110,0.0,4,4110,2,2,1.0,4,5,5.0,14.7,False,False,False,True,True,False,True,False,False,False,0.4066669397830963,163,41,24,10,4,2,1,0,41.0,4,0.4341734945774078,129642
data/db_music.sqlite,albums,ORDERBY-SINGLE,"Join all records from table `albums` with table `artists` on column `artist_id`, then list the top 5 rows sorted by `artist_id` in ascending order.",gemini-2.5-flash,"[[1, 'Million Dollar Baby - Single', '26-04-2024', 1, 'Tommy Richman', '21-03-2000'], [2, 'Not Like Us', '04-05-2024', 2, 'Kendrick Lamar', '17-06-1987'], [3, 'I like the way you kiss me', '19-03-2024', 3, 'Artemas', '23-09-1999'], [4, 'Flowers - Single', '12-01-2023', 4, 'Miley Cyrus', '23-11-1992'], [5, 'Houdini', '31-05-2024', 5, 'Eminem', '17-10-1972']]",SELECT * FROM `albums` AS T1 JOIN `artists` AS T2 ON T1.`artist_id` = T2.`artist_id` ORDER BY T1.`artist_id` ASC LIMIT 5,0,,0.0,0.4,0.526,0.0,1.0,0.0,0.5,1,4,4110,2,2,4.0,4110.0,1.0,2916.5,4110,0.0,4,4110,2,2,1.0,4,2,5.0,13.6,False,False,False,True,True,False,True,False,False,False,0.3749492434978485,147,34,21,8,4,1,1,0,34.0,4,0.4562310874462127,129638
data/db_music.sqlite,albums,ORDERBY-SINGLE,"Join all records from table `albums` with table `artists` on column `artist_id`, then list the top 5 rows sorted by `artist_id` in descending order.",gemini-2.5-flash,"[[1999, '29-09-2023', '29-09-2023', 1999, 'BUSHIDO ZHO', '01-01-1970'], [1998, 'Broke In A Minute', '07-02-2020', 1998, 'Jaques Raupï¿½', '06-07-1865'], [1997, '27-05-2022', '27-05-2022', 1997, 'Kerim Araz', '01-01-1970'], [1996, '01-06-2023', '01-06-2023', 1996, 'Steps', '07-05-1997'], [1995, 'Serranow', '01-01-2023', 1995, 'Serranow', '01-01-1970']]",SELECT * FROM `albums` AS T1 JOIN `artists` AS T2 ON T1.`artist_id` = T2.`artist_id` ORDER BY T1.`artist_id` DESC LIMIT 5,0,,0.0,0.526,0.357,0.0,1.0,0.0,0.5,1,4,4110,2,2,4.0,4110.0,1.0,2916.5,4110,0.0,4,4110,2,2,1.0,4,2,5.0,13.6,False,False,False,True,True,False,True,False,False,False,0.3752115993976593,148,34,21,8,4,1,1,0,34.0,4,0.4602899849414825,129638
data/db_music.sqlite,albums,ORDERBY-PROJECT,"Join `albums` and `artists` on `artist_id`, select only the column `album_id`, sort it in ascending order, and return the top 5 rows.",gemini-2.5-flash,"[[1], [2], [3], [4], [5]]",SELECT T1.`album_id` FROM `albums` AS T1 JOIN `artists` AS T2 ON T1.`artist_id` = T2.`artist_id` ORDER BY T1.`album_id` ASC LIMIT 5,0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,4,4110,2,2,4.0,4110.0,1.0,2916.5,4110,0.0,4,4110,2,2,1.0,1,2,5.0,12.1,False,False,False,True,True,False,True,False,False,False,0.3977074161052704,133,34,19,5,5,1,3,1,34.0,4,0.4351854026317596,129637
data/db_music.sqlite,albums,ORDERBY-PROJECT,"Join `albums` and `artists` on `artist_id`, select only the column `album_id`, sort it in descending order, and return the top 5 rows.",gemini-2.5-flash,"[[4110], [4109], [4108], [4107], [4106]]",SELECT T1.`album_id` FROM `albums` AS T1 JOIN `artists` AS T2 ON T1.`artist_id` = T2.`artist_id` ORDER BY T1.`album_id` DESC LIMIT 5,0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,4,4110,2,2,4.0,4110.0,1.0,2916.5,4110,0.0,4,4110,2,2,1.0,1,2,5.0,12.1,False,False,False,True,True,False,True,False,False,False,0.3979256907939911,134,34,19,5,5,1,3,1,34.0,4,0.4381422698497772,129637
data/db_music.sqlite,albums,ORDERBY-PROJECT,"Join `albums` and `artists` on `artist_id`, select only the column `title`, sort it in descending order, and return the top 5 rows.",gemini-2.5-flash,"[['vampire'], ['x (Wembley Edition)'], ['x'], ['writhe'], ['WORTH IT (feat. Don Toliver)']]",SELECT T1.`title` FROM `albums` AS T1 JOIN `artists` AS T2 ON T1.`artist_id` = T2.`artist_id` ORDER BY T1.`title` DESC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,4,4110,2,2,4.0,4110.0,1.0,2916.5,4110,0.0,4,4110,2,2,1.0,1,2,5.0,12.1,False,False,False,True,True,False,True,False,False,False,0.4021782291889191,131,34,20,6,5,1,2,1,34.0,4,0.4269557297229767,129636
data/db_music.sqlite,albums,ORDERBY-PROJECT,"Join `albums` and `artists` on `artist_id`, select only the column `release_date (dd-mm-yyyy)`, sort it in ascending order, and return the top 5 rows.",gemini-2.5-flash,"[['01-01-1910'], ['01-01-1911'], ['01-01-1912'], ['01-01-1913'], ['01-01-1914']]",SELECT T1.`release_date (dd-mm-yyyy)` FROM `albums` AS T1 JOIN `artists` AS T2 ON T1.`artist_id` = T2.`artist_id` ORDER BY T1.`release_date (dd-mm-yyyy)` ASC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,4,4110,2,2,4.0,4110.0,1.0,2916.5,4110,0.0,4,4110,2,2,1.0,1,5,5.0,13.4,False,False,False,True,True,False,True,False,False,False,0.4339133636951446,150,41,22,8,5,2,2,1,41.0,4,0.3978340923786163,129642
data/db_music.sqlite,albums,ORDERBY-PROJECT,"Join `albums` and `artists` on `artist_id`, select only the column `release_date (dd-mm-yyyy)`, sort it in descending order, and return the top 5 rows.",gemini-2.5-flash,"[['14-06-2024'], ['09-06-2024'], ['07-06-2024'], ['07-06-2024'], ['07-06-2024']]",SELECT T1.`release_date (dd-mm-yyyy)` FROM `albums` AS T1 JOIN `artists` AS T2 ON T1.`artist_id` = T2.`artist_id` ORDER BY T1.`release_date (dd-mm-yyyy)` DESC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,4,4110,2,2,4.0,4110.0,1.0,2916.5,4110,0.0,4,4110,2,2,1.0,1,5,5.0,13.4,False,False,False,True,True,False,True,False,False,False,0.4340009289741516,151,41,22,8,5,2,2,1,41.0,4,0.3975232243537903,129642
data/db_music.sqlite,albums,ORDERBY-PROJECT,"Join `albums` and `artists` on `artist_id`, select only the column `artist_id`, sort it in ascending order, and return the top 5 rows.",gemini-2.5-flash,"[[1], [1], [1], [1], [1]]",SELECT T1.`artist_id` FROM `albums` AS T1 JOIN `artists` AS T2 ON T1.`artist_id` = T2.`artist_id` ORDER BY T1.`artist_id` ASC LIMIT 5,0,,0.0,1.0,0.5,0.0,1.0,0.0,1.0,1,4,4110,2,2,4.0,4110.0,1.0,2916.5,4110,0.0,4,4110,2,2,1.0,1,2,5.0,12.1,False,False,False,True,True,False,True,False,False,False,0.3976038090229034,134,34,19,5,5,1,2,1,34.0,4,0.430095225572586,129637
data/db_music.sqlite,albums,ORDERBY-ADVANCED,"Join `albums` with `artists` on `artist_id`. Sort all rows by the columns album_id, artist_id in descending order, and return the first 5 rows.",gemini-2.5-flash,"[[4110, 'Me Acostumbre (feat. Bad Bunny)', '11-04-2017', 420, 'Boy Spyce', '01-01-2001'], [4109, 'Dil Meri Na Sune (From ""Genius"")', '27-07-2018', 1339, 'Tom Grennan', '08-06-1995'], [4108, 'November Top 10 Songs', '08-11-2016', 406, 'Coldplay', '01-09-1996'], [4107, 'Tera Fitoor (From ""Genius"")', '12-07-2018', 406, 'Coldplay', '01-09-1996'], [4106, 'For the Last Time', '05-09-2017', 798, 'Dhvani Bhanushali', '22-03-1998']]","SELECT * FROM `albums` AS T1 JOIN `artists` AS T2 ON T1.`artist_id` = T2.`artist_id` ORDER BY T1.`album_id`, T1.`artist_id` DESC LIMIT 5",0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,4,4110,2,2,4.0,4110.0,1.0,2916.5,4110,0.0,4,4110,2,2,1.0,4,4,5.0,14.2,False,False,False,True,True,False,True,False,False,False,0.2914528556346893,143,33,19,6,3,1,3,0,16.5,3,0.4538213908672333,129638
data/db_music.sqlite,albums,ORDERBY-PROJECT,"Join `albums` and `artists` on `artist_id`, select only the column `artist_id`, sort it in ascending order, and return the top 5 rows.",gemini-2.5-flash,"[[1], [2], [3], [4], [5]]",SELECT T1.`artist_id` FROM `albums` AS T1 JOIN `artists` AS T2 ON T1.`artist_id` = T2.`artist_id` ORDER BY T1.`artist_id` ASC LIMIT 5,0,,0.0,0.4,1.0,0.0,1.0,0.5,1.0,1,4,4110,2,2,4.0,4110.0,1.0,2916.5,4110,0.0,4,4110,2,2,1.0,1,2,5.0,12.1,False,False,False,True,True,False,True,False,False,False,0.3976038090229034,134,34,19,5,5,1,2,1,34.0,4,0.430095225572586,129637
data/db_music.sqlite,albums,ORDERBY-ADVANCED,"Join `albums` with `artists` on `artist_id`. Sort all rows by the columns album_id, artist_id in ascending order, and return the first 5 rows.",gemini-2.5-flash,"[[1, 'Million Dollar Baby - Single', '26-04-2024', 1, 'Tommy Richman', '21-03-2000'], [2, 'Not Like Us', '04-05-2024', 2, 'Kendrick Lamar', '17-06-1987'], [3, 'I like the way you kiss me', '19-03-2024', 3, 'Artemas', '23-09-1999'], [4, 'Flowers - Single', '12-01-2023', 4, 'Miley Cyrus', '23-11-1992'], [5, 'Houdini', '31-05-2024', 5, 'Eminem', '17-10-1972']]","SELECT * FROM `albums` AS T1 JOIN `artists` AS T2 ON T1.`artist_id` = T2.`artist_id` ORDER BY T1.`album_id`, T1.`artist_id` ASC LIMIT 5",0,,0.0,1.0,1.0,0.0,1.0,0.0,0.5,1,4,4110,2,2,4.0,4110.0,1.0,2916.5,4110,0.0,4,4110,2,2,1.0,4,4,5.0,14.2,False,False,False,True,True,False,True,False,False,False,0.2910959882259369,142,33,19,6,3,1,3,0,16.5,3,0.4473997056484222,129638
data/db_music.sqlite,albums,ORDERBY-ADVANCED,"Join `albums` with `artists` on `artist_id`. Sort all rows by the columns album_id, artist_id in descending order, and return the first 5 rows.",gemini-2.5-flash,"[[4109, 'Me Acostumbre (feat. Bad Bunny)', '11-04-2017', 420, 'Bad Bunny', '10-03-1994'], [4108, 'November Top 10 Songs', '08-11-2016', 406, 'Post Malone', '04-07-1995'], [4107, 'Dil Meri Na Sune (From ""Genius"")', '27-07-2018', 1339, 'Tom Grennan', '08-06-1995'], [4106, 'For the Last Time', '05-09-2017', 798, 'Dhvani Bhanushali', '22-03-1998'], [4105, 'ýýýýýýýýýýýý (ýýýýýýýýýýýýýý ýýýýýýýýýýýý) [prod. by wex & heysubr]', '03-05-2024', 2000, 'Lukas Graham', '01-01-2011']]","SELECT * FROM `albums` AS T1 JOIN `artists` AS T2 ON T1.`artist_id` = T2.`artist_id` ORDER BY T1.`album_id`, T1.`artist_id` DESC LIMIT 5",0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,4,4110,2,2,4.0,4110.0,1.0,2916.5,4110,0.0,4,4110,2,2,1.0,4,4,5.0,14.2,False,False,False,True,True,False,True,False,False,False,0.2914528556346893,143,33,19,6,3,1,3,0,16.5,3,0.4538213908672333,129638
data/db_music.sqlite,albums,ORDERBY-SINGLE,"Join all records from table `albums` with table `artists` on column `artist_id`, then list the top 5 rows sorted by `album_id` in ascending order.",gemini-2.5-flash,"[[1, 'Million Dollar Baby - Single', '26-04-2024', 1, 'Tommy Richman', '21-03-2000'], [2, 'Not Like Us', '04-05-2024', 2, 'Kendrick Lamar', '17-06-1987'], [3, 'I like the way you kiss me', '19-03-2024', 3, 'Artemas', '23-09-1999'], [4, 'Flowers - Single', '12-01-2023', 4, 'Miley Cyrus', '23-11-1992'], [5, 'Houdini', '31-05-2024', 5, 'Eminem', '17-10-1972']]",SELECT * FROM `albums` AS T1 JOIN `artists` AS T2 ON T1.`artist_id` = T2.`artist_id` ORDER BY T1.`album_id` ASC LIMIT 5,0,normal,0.0,1.0,1.0,0.0,1.0,0.0,0.5,1,4,4110,2,2,4.0,4110.0,1.0,2916.5,4110,0.0,4,4110,2,2,1.0,4,2,5.0,13.6,False,False,False,True,True,False,True,False,False,False,0.3753364757061005,146,34,21,8,4,1,2,0,34.0,4,0.4684118926525116,129638
data/db_music.sqlite,albums,ORDERBY-SINGLE,"Join all records from table `albums` with table `artists` on column `artist_id`, then list the top 5 rows sorted by `album_id` in descending order.",gemini-2.5-flash,"[[4109, 'Me Acostumbre (feat. Bad Bunny)', '11-04-2017', 420, 'Boy Spyce', '01-01-2001'], [4108, 'November Top 10 Songs', '08-11-2016', 406, 'Coldplay', '01-09-1996'], [4107, 'Dil Meri Na Sune (From ""Genius"")', '27-07-2018', 1339, 'Tom Grennan', '08-06-1995'], [4106, 'For the Last Time', '05-09-2017', 798, 'Dhvani Bhanushali', '22-03-1998'], [4105, 'ÿÿÿÿÿÿÿÿÿÿÿÿ (ÿÿÿÿÿÿÿÿÿÿÿÿÿÿ ÿÿÿÿÿÿÿÿÿÿÿÿ) [prod. by wex & heysubr]', '03-05-2024', 2000, 'BUSHIDO ZHO', '01-01-1980']]",SELECT * FROM `albums` AS T1 JOIN `artists` AS T2 ON T1.`artist_id` = T2.`artist_id` ORDER BY T1.`album_id` DESC LIMIT 5,0,normal,0.0,0.633,0.633,0.0,1.0,0.0,0.5,1,4,4110,2,2,4.0,4110.0,1.0,2916.5,4110,0.0,4,4110,2,2,1.0,4,2,5.0,13.6,False,False,False,True,True,False,True,False,False,False,0.3756118611812592,147,34,21,8,4,1,2,0,34.0,4,0.4727965295314789,129638
data/db_music.sqlite,albums,ORDERBY-SINGLE,"Join all records from table `albums` with table `artists` on column `artist_id`, then list the top 5 rows sorted by `title` in descending order.",gemini-2.5-flash,"[[9, 'ýýýýýýýýýýýýýýýýýýýýý - ýýýýýýýýýýýýýýýýýýýýý ýýýýýýý', '09-06-2024', 9, 'MUSIC LAB JPN', '01-01-1970'], [27, 'ýýýýýýýýý ýýýýýý ýýýýýýýýýýýý', '01-12-2015', 26, 'Ariana Grande', '26-06-1993'], [77, 'ýý (Deluxe)', '03-03-2017', 47, 'Maian', '01-01-1970'], [151, 'ýýýýýýýýýýýýýýý 3ýýýýýý ýýýýýýýýýýýýýýý', '05-01-2022', 125, 'Shawn Mendes', '08-08-1998'], [30, 'ýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýý', '14-05-2024', 29, 'BABYMONSTER', '30-12-2022']]",SELECT * FROM `albums` AS T1 JOIN `artists` AS T2 ON T1.`artist_id` = T2.`artist_id` ORDER BY T1.`title` DESC LIMIT 5,0,normal,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,4,4110,2,2,4.0,4110.0,1.0,2916.5,4110,0.0,4,4110,2,2,1.0,4,2,5.0,13.6,False,False,False,True,True,False,True,False,False,False,0.3794375325679779,144,34,22,9,4,1,1,0,34.0,4,0.4509383141994476,129637
data/db_music.sqlite,albums,ORDERBY-ADVANCED,"Join all records from table `albums` with table `artists` on column `artist_id`, then list the top 5 rows sorted by `release_date (dd-mm-yyyy)` in ascending order.",gemini-2.5-flash,"[[346, 'Frozen (Original Motion Picture Soundtrack / Deluxe Edition)', '01-01-2013', 243, 'Idina Menzel', '30-05-1971'], [235, 'Sweet but Psycho', '01-01-2015', 236, 'Ava Max', '16-02-1994'], [2025, '25', '20-11-2015', 75, 'Adele', '05-05-1988'], [26, '7 rings', '18-01-2019', 27, 'Ariana Grande', '26-06-1993'], [13, ""WE DON'T TRUST YOU"", '22-03-2024', 14, 'Kids With Buns', '01-01-2019']]",SELECT * FROM `albums` AS T1 JOIN `artists` AS T2 ON T1.`artist_id` = T2.`artist_id` ORDER BY T1.`release_date (dd-mm-yyyy)` ASC LIMIT 5,0,normal,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,4,4110,2,2,4.0,4110.0,1.0,2916.5,4110,0.0,4,4110,2,2,1.0,4,5,5.0,14.7,False,False,False,True,True,False,True,False,False,False,0.4066669397830963,163,41,24,10,4,2,1,0,41.0,4,0.4341734945774078,129642
data/db_music.sqlite,albums,ORDERBY-ADVANCED,"Join all records from table `albums` with table `artists` on column `artist_id`, then list the top 5 rows sorted by `release_date (dd-mm-yyyy)` in descending order.",gemini-2.5-flash,"[[9, 'BAND4BAND (feat. Lil Baby)', '23-05-2024', 10, 'Central Cee', '04-06-1998'], [29, 'BABYMONS7ER', '01-04-2024', 30, 'Tyla', '01-01-1970'], [35, 'A Bar Song (Tipsy)', '12-04-2024', 35, 'Shaboozey', '09-05-1995'], [4, 'Houdini', '31-05-2024', 5, 'Eminem', '17-10-1972'], [12, 'HIT ME HARD AND SOFT', '17-05-2024', 13, 'Billie Eilish', '18-12-2001']]",SELECT * FROM `albums` AS T1 JOIN `artists` AS T2 ON T1.`artist_id` = T2.`artist_id` ORDER BY T1.`release_date (dd-mm-yyyy)` DESC LIMIT 5,0,normal,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,4,4110,2,2,4.0,4110.0,1.0,2916.5,4110,0.0,4,4110,2,2,1.0,4,5,5.0,14.7,False,False,False,True,True,False,True,False,False,False,0.406866105222702,164,41,24,10,4,2,1,0,41.0,4,0.4366526305675506,129642
data/db_music.sqlite,albums,ORDERBY-SINGLE,"Join all records from table `albums` with table `artists` on column `artist_id`, then list the top 5 rows sorted by `artist_id` in descending order.",gemini-2.5-flash,"[[4106, 'Hood By Air Freestyle - Single', '26-04-2024', 2000, 'BUSHIDO ZHO', '01-01-1900'], [4104, 'Jaragandi (From ""Game Changer"") (Telugu)', '27-03-2024', 1999, 'Jaques Raupï¿', '06-07-1865'], [999, 'NIGHT DANCER - Single', '14-01-2022', 1998, 'Guru Randhawa', '30-08-1991'], [1814, 'High Rated Gabru', '12-06-2020', 1998, 'Guru Randhawa', '30-08-1991'], [2740, 'Naach Meri Rani(Feat. Guru Randhawa,Nora Fatehi)', '20-10-2020', 1998, 'Guru Randhawa', '30-08-1991']]",SELECT * FROM `albums` AS T1 JOIN `artists` AS T2 ON T1.`artist_id` = T2.`artist_id` ORDER BY T1.`artist_id` DESC LIMIT 5,0,normal,0.0,0.333,0.286,0.0,1.0,0.0,0.5,1,4,4110,2,2,4.0,4110.0,1.0,2916.5,4110,0.0,4,4110,2,2,1.0,4,2,5.0,13.6,False,False,False,True,True,False,True,False,False,False,0.3752115993976593,148,34,21,8,4,1,1,0,34.0,4,0.4602899849414825,129638
data/db_music.sqlite,albums,ORDERBY-PROJECT,"Join `albums` and `artists` on `artist_id`, select only the column `album_id`, sort it in ascending order, and return the top 5 rows.",gemini-2.5-flash,"[[1], [2], [3], [4], [5]]",SELECT T1.`album_id` FROM `albums` AS T1 JOIN `artists` AS T2 ON T1.`artist_id` = T2.`artist_id` ORDER BY T1.`album_id` ASC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,4,4110,2,2,4.0,4110.0,1.0,2916.5,4110,0.0,4,4110,2,2,1.0,1,2,5.0,12.1,False,False,False,True,True,False,True,False,False,False,0.3977074161052704,133,34,19,5,5,1,3,1,34.0,4,0.4351854026317596,129637
data/db_music.sqlite,albums,ORDERBY-PROJECT,"Join `albums` and `artists` on `artist_id`, select only the column `album_id`, sort it in descending order, and return the top 5 rows.",gemini-2.5-flash,"[[4110], [4109], [4108], [4107], [4106]]",SELECT T1.`album_id` FROM `albums` AS T1 JOIN `artists` AS T2 ON T1.`artist_id` = T2.`artist_id` ORDER BY T1.`album_id` DESC LIMIT 5,0,normal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,4,4110,2,2,4.0,4110.0,1.0,2916.5,4110,0.0,4,4110,2,2,1.0,1,2,5.0,12.1,False,False,False,True,True,False,True,False,False,False,0.3979256907939911,134,34,19,5,5,1,3,1,34.0,4,0.4381422698497772,129637
data/db_music.sqlite,albums,ORDERBY-PROJECT,"Join `albums` and `artists` on `artist_id`, select only the column `title`, sort it in ascending order, and return the top 5 rows.",gemini-2.5-flash,"[['#NAME?'], ['(It Goes Like) Nanana [Edit]'], ['1-800-273-8255'], ['10,000 Hours (with Justin Bieber)'], ['100 MESSAGGI']]",SELECT T1.`title` FROM `albums` AS T1 JOIN `artists` AS T2 ON T1.`artist_id` = T2.`artist_id` ORDER BY T1.`title` ASC LIMIT 5,0,normal,0.0,0.2,0.2,0.0,1.0,0.2,1.0,1,4,4110,2,2,4.0,4110.0,1.0,2916.5,4110,0.0,4,4110,2,2,1.0,1,2,5.0,12.1,False,False,False,True,True,False,True,False,False,False,0.402054227590561,130,34,20,6,5,1,2,1,34.0,4,0.4263556897640228,129636
